Mode,Trace_no,Total_host,Host_no,Segment_no,Arr_time,Del_Time,Stall_Dur,Rep_Level,Del_Rate,Act_Rate,Byte_Size,Buff_Level,Algorithm,Seg_Dur,Width,Height,resolutions,Play_Pos,RTT_app,Clae, Duanmu,Yin,Yu,P1203,persegment_RTT,Throughput,Packets
driving,1,3,3,8,8503,208,0,4375,30087,3129,782275,8352,exponential,2000,1920,1080,1920x1080,14000,11.866,3.2960000000000003,74.794,24173.988999999998,3.924,4.505,0.066,4321187.9569999995,109
driving,1,3,3,9,9487,245,0,4375,29989,3673,918424,9368,exponential,2000,1920,1080,1920x1080,16000,12.764000000000001,3.4730000000000003,75.14399999999999,28549.007999999998,3.9739999999999998,4.54,0.15,4503170.706,71
driving,1,3,3,10,10396,249,0,4375,28290,3522,880531,10460,exponential,2000,1920,1080,1920x1080,18000,22.224,3.6189999999999998,75.425,32924.027,4.013999999999999,4.569,3.858,4233152.777,120
driving,1,3,3,11,11744,458,0,4375,16055,3676,919189,11113,exponential,2000,1920,1080,1920x1080,20000,28.647,3.7439999999999998,75.655,37299.046,4.047,4.595,9.961,2228288.767,174
driving,1,3,3,12,13044,419,0,4375,18408,3856,964150,11813,exponential,2000,1920,1080,1920x1080,22000,27.596,3.85,75.846,41674.065,4.074,4.618,7.688,2578013.559,83
driving,1,3,3,13,14586,727,0,4375,9869,3587,896857,12272,exponential,2000,1920,1080,1920x1080,24000,39.178000000000004,3.943,76.008,46049.084,4.0969999999999995,4.641,26.998,1368204.959,183
driving,1,3,3,14,15691,241,0,4375,22862,2754,688741,13167,exponential,2000,1920,1080,1920x1080,26000,12.097999999999999,4.025,76.14699999999999,50424.102999999996,4.117,4.663,0.754,3275290.941,106
driving,1,3,3,15,17009,276,0,4375,20273,2797,699451,13849,exponential,2000,1920,1080,1920x1080,28000,12.123,4.0969999999999995,76.267,54799.122,4.1339999999999995,4.678999999999999,1.9380000000000002,2864792.492,121
driving,1,3,3,16,18418,529,0,4375,14406,3810,952635,14441,exponential,2000,1920,1080,1920x1080,30000,55.261,4.162,76.372,59174.140999999996,4.149,4.709,8.087,2385454.819,166
driving,1,3,3,17,19970,758,0,4375,13113,4969,1242459,14890,exponential,2000,1920,1080,1920x1080,32000,56.532,4.221,76.465,63549.16,4.163,4.718999999999999,4.665,1881590.084,235
driving,1,3,3,18,21803,1103,0,4375,9931,5477,1369313,15057,exponential,2000,1920,1080,1920x1080,34000,47.917,4.274,76.548,67924.179,4.175,4.73,21.245,1353717.458,292
driving,1,3,3,19,23959,1226,0,4375,9652,5916,1479218,14902,exponential,2000,1920,1080,1920x1080,36000,20.565,4.322,76.622,72299.198,4.185,4.739,4.479,1245112.982,356
driving,1,3,3,20,26461,1687,0,4375,6807,5742,1435508,14400,exponential,2000,1920,1080,1920x1080,38000,14.338,4.367,76.688,76674.217,4.195,4.748,0.147,869970.8299,390
driving,1,3,3,21,28030,710,0,4375,15644,5553,1388420,14831,exponential,2000,1920,1080,1920x1080,40000,57.648999999999994,4.408,76.748,81049.23599999999,4.203,4.763,23.814,2302815.827,135
driving,1,3,3,22,30232,1436,0,4375,9103,6536,1634147,14630,exponential,2000,1920,1080,1920x1080,42000,64.512,4.446000000000001,76.803,85424.255,4.211,4.773,19.906,1238247.0890000002,240
driving,1,3,3,23,32048,673,0,4375,16784,5648,1412035,14815,exponential,2000,1920,1080,1920x1080,44000,15.214,4.481,76.85300000000001,89799.274,4.218,4.787,0.046,2169944.8030000003,253
driving,1,3,3,24,34607,1619,0,4375,7651,6194,1548563,14256,exponential,2000,1920,1080,1920x1080,46000,12.482999999999999,4.513999999999999,76.899,94174.293,4.225,4.793,3.19,977842.415,344
driving,1,3,3,25,36084,574,0,4375,19604,5626,1406618,14779,exponential,2000,1920,1080,1920x1080,48000,21.678,4.544,76.941,98549.31199999999,4.231,4.798,3.9360000000000004,2623951.327,168
driving,1,3,3,26,38629,1512,0,4375,7191,5437,1359256,14235,exponential,2000,1920,1080,1920x1080,50000,27.351,4.573,76.98,102924.33099999999,4.236000000000001,4.8069999999999995,9.663,927535.8364,365
driving,1,3,3,27,40103,508,0,4375,20702,5258,1314597,14761,exponential,2000,1920,1080,1920x1080,52000,55.479,4.6,77.016,107299.35,4.2410000000000005,4.811,15.5,3151416.0810000002,184
driving,1,3,3,28,42581,1428,0,4375,7049,5033,1258290,14284,exponential,2000,1920,1080,1920x1080,54000,33.969,4.625,77.04899999999999,111674.369,4.246,4.817,9.855,918043.0472,273
driving,1,3,3,29,44113,616,0,4375,15211,4685,1171307,14753,exponential,2000,1920,1080,1920x1080,56000,51.012,4.649,77.08,116049.388,4.251,4.82,23.819000000000003,2260953.223,195
driving,1,3,3,30,46256,1233,0,4375,6892,4249,1062270,14610,exponential,2000,1920,1080,1920x1080,58000,31.026999999999997,4.672,77.109,120424.40699999999,4.255,4.827,13.870999999999999,905879.2535,274
driving,1,3,3,31,48013,851,0,4375,7868,3348,837012,14853,exponential,2000,1920,1080,1920x1080,60000,38.522,4.694,77.13600000000001,124799.42599999999,4.2589999999999995,4.832,15.019,1064309.74,160
driving,1,3,3,32,50269,1191,0,4375,6527,3886,971715,14598,exponential,2000,1920,1080,1920x1080,62000,36.848,4.7139999999999995,77.16199999999999,129174.445,4.262,4.838,13.895,880680.9584,262
driving,1,3,3,33,52156,909,0,4375,9980,4536,1134060,14711,exponential,2000,1920,1080,1920x1080,64000,24.543000000000003,4.7330000000000005,77.186,133549.464,4.266,4.841,4.41,1340401.571,272
driving,1,3,3,34,54496,1157,0,4375,4899,2834,708619,14372,exponential,2000,1920,1080,1920x1080,66000,30.538,4.752,77.208,137924.483,4.269,4.832,9.25,642557.6776,211
driving,1,3,3,35,56020,716,0,4375,10091,3612,903187,14848,exponential,2000,1920,1080,1920x1080,68000,42.498000000000005,4.769,77.229,142299.50199999998,4.272,4.832,9.443999999999999,1578896.7769999998,141
driving,1,3,3,36,57493,407,0,4375,10814,2200,550206,15376,exponential,2000,1920,1080,1920x1080,70000,25.49,4.7860000000000005,77.25,146674.521,4.275,4.834,5.154,1514901.8969999999,130
driving,1,3,3,37,59140,526,0,4375,9757,2566,641568,15730,exponential,2000,1920,1080,1920x1080,72000,25.754,4.802,77.26899999999999,151049.54,4.277,4.836,8.078,1326856.084,114
driving,1,3,3,38,60326,135,0,4375,34086,2300,575203,16544,exponential,2000,1920,1080,1920x1080,74000,24.863000000000003,4.8180000000000005,77.286,155424.559,4.28,4.841,9.455,6158701.958,112
driving,1,3,3,39,62130,595,0,4375,7837,2331,582905,16740,exponential,2000,1920,1080,1920x1080,76000,12.829,4.832,77.304,159799.578,4.282,4.843,4.787,1047058.824,116
driving,1,3,3,40,64159,893,0,4375,5338,2383,595956,16712,exponential,2000,1920,1080,1920x1080,78000,12.325,4.8469999999999995,77.32,164174.59699999998,4.285,4.845,11.767999999999999,689533.5711,188
driving,1,3,3,41,66556,1121,0,4375,4809,2695,673957,16316,exponential,2000,1920,1080,1920x1080,80000,21.737,4.86,77.335,168549.616,4.287,4.8469999999999995,16.723,626270.3205,234
driving,1,3,3,42,68419,712,0,4375,8099,2883,720811,16454,exponential,2000,1920,1080,1920x1080,82000,15.27,4.873,77.35,172924.635,4.289,4.849,2.222,1063859.548,162
driving,1,3,3,43,70391,952,0,4375,6582,3133,783316,16483,exponential,2000,1920,1080,1920x1080,84000,21.267,4.886,77.36399999999999,177299.65399999998,4.291,4.85,0.29600000000000004,878641.3864,167
driving,1,3,3,44,72435,727,0,4375,8354,3036,759245,16439,exponential,2000,1920,1080,1920x1080,86000,8.097000000000001,4.898,77.377,181674.673,4.293,4.852,13.207,1082288.763,213
driving,1,3,3,45,74342,794,0,4375,6496,2579,644772,16533,exponential,2000,1920,1080,1920x1080,88000,15.424000000000001,4.91,77.39,186049.69199999998,4.295,4.85,0.09699999999999999,870143.8514,154
driving,1,3,3,46,76454,945,0,4375,5418,2560,640089,16421,exponential,2000,1920,1080,1920x1080,90000,9.201,4.921,77.402,190424.711,4.297,4.851,13.424000000000001,697517.503,211
driving,1,3,3,47,79020,1356,0,4375,4203,2850,712539,15856,exponential,2000,1920,1080,1920x1080,92000,20.442999999999998,4.9319999999999995,77.414,194799.73,4.298,4.853,9.793,548314.7347,220
driving,1,3,3,48,80471,450,0,4375,12672,2851,712828,16405,exponential,2000,1920,1080,1920x1080,94000,31.686999999999998,4.9430000000000005,77.425,199174.74899999998,4.3,4.854,14.69,1827230.189,124
driving,1,3,3,49,82842,1355,0,4375,5133,3477,869463,16034,exponential,2000,1920,1080,1920x1080,96000,20.636999999999997,4.953,77.436,203549.768,4.301,4.8580000000000005,7.751,673157.6299,242
driving,1,3,3,50,84509,395,0,4375,18340,3622,905558,16367,exponential,2000,1920,1080,1920x1080,98000,19.048,4.963,77.446,207924.78699999998,4.303,4.86,5.711,2577246.46,164
driving,1,3,3,51,86380,852,0,4375,4955,2111,527767,16497,exponential,2000,1920,1080,1920x1080,100000,38.01,4.9719999999999995,77.456,212299.806,4.303999999999999,4.861000000000001,18.427,673656.8393,122
driving,1,3,3,52,88349,791,0,4375,2783,1100,275228,16529,exponential,2000,1920,1080,1920x1080,102000,51.63,4.981,77.465,216674.825,4.306,4.859,19.399,398776.097,97
driving,1,3,3,53,90811,1287,0,4375,7460,4800,1200140,16068,exponential,2000,1920,1080,1920x1080,104000,9.095,4.99,77.475,221049.84399999998,4.3069999999999995,4.861000000000001,15.279000000000002,954084.3091,214
driving,1,3,3,54,92655,924,0,4375,13602,6284,1571135,16224,exponential,2000,1920,1080,1920x1080,106000,25.406,4.999,77.483,225424.863,4.308,4.862,11.3,1815617.3069999998,272
driving,1,3,3,55,96669,2868,0,4375,5299,7599,1899904,14210,exponential,2000,1920,1080,1920x1080,108000,32.621,5.008,77.492,229799.88199999998,4.309,4.863,17.29,677038.5494,597
driving,1,3,3,56,101123,3446,0,4375,5544,9552,2388192,11756,exponential,2000,1920,1080,1920x1080,110000,40.064,5.016,77.5,234174.901,4.311,4.864,26.678,708827.5167,656
driving,1,3,3,57,104695,2525,0,4375,6826,8619,2154759,10185,exponential,2000,1920,1080,1920x1080,112000,38.915,5.024,77.508,238549.92,4.312,4.865,15.427,880036.1001,443
driving,1,3,3,58,108712,2845,0,4375,5107,7266,1816520,8168,exponential,2000,1920,1080,1920x1080,114000,34.438,5.032,77.516,242924.93899999998,4.313,4.8660000000000005,14.649000000000001,653785.7239999999,596
driving,1,3,3,59,111646,1648,0,4375,6449,5314,1328639,7235,exponential,2000,1920,1080,1920x1080,116000,26.424,5.039,77.523,247299.958,4.314,4.867,9.645,829058.4693,358
driving,1,3,3,60,113127,433,0,4375,11277,2441,610383,7754,exponential,2000,1920,1080,1920x1080,118000,24.372,5.046,77.53,251674.97699999998,4.315,4.867,0.09,1564425.781,83
driving,2,3,1,1,146,145,0,4375,279,20,5065,2000,exponential,2000,1920,1080,1920x1080,0,64.37899999999999,0.0,80.025,-1624.981,4.375,3.9360000000000004,0.098,5360040.568,3
driving,2,3,1,2,1104,80,0,239,8244,329,82445,4000,exponential,2000,320,180,320x180,2000,19.137,0.0,63.846000000000004,-11520.97,2.307,2.411,0.085,3284607.438,25
driving,2,3,1,3,3287,1096,0,3091,10507,5758,1439542,3817,exponential,2000,1280,720,1280x720,4000,51.919,0.248,65.227,718.545,2.569,3.7089999999999996,15.109000000000002,1431362.471,278
driving,2,3,1,4,5470,1443,0,4375,12233,8826,2206628,3635,exponential,2000,1920,1080,1920x1080,6000,45.896,1.089,67.872,3810.4509999999996,3.02,4.027,9.387,1617658.205,328
driving,2,3,1,5,7075,696,0,4375,16407,5709,1427420,4031,exponential,2000,1920,1080,1920x1080,8000,24.135,1.68,69.76899999999999,8185.47,3.2910000000000004,4.171,0.185,2193085.756,234
driving,2,3,1,6,8271,412,0,4375,21724,4475,1118832,4835,exponential,2000,1920,1080,1920x1080,10000,23.730999999999998,2.113,71.033,12560.489,3.472,4.268,4.6610000000000005,2991976.3430000003,173
driving,2,3,1,7,9611,435,0,4375,17107,3720,930218,5496,exponential,2000,1920,1080,1920x1080,12000,61.24,2.445,71.936,16935.508,3.6010000000000004,4.351,0.132,2617804.45,156
driving,2,3,1,8,11167,708,0,4375,8839,3129,782275,5941,exponential,2000,1920,1080,1920x1080,14000,14.229000000000001,2.708,72.61399999999999,21310.527000000002,3.698,4.408,4.075,1153245.75,192
driving,2,3,1,9,12569,628,0,4375,11699,3673,918424,6539,exponential,2000,1920,1080,1920x1080,16000,26.386,2.923,73.141,25685.546000000002,3.773,4.453,8.019,1571747.295,140
driving,2,3,1,10,14565,1062,0,4375,6633,3522,880531,6544,exponential,2000,1920,1080,1920x1080,18000,16.808,3.102,73.562,30060.565,3.833,4.489,2.176,857315.8422,248
driving,2,3,1,11,15845,652,0,4375,11278,3676,919189,7265,exponential,2000,1920,1080,1920x1080,20000,34.991,3.2539999999999996,73.907,34435.584,3.8819999999999997,4.521,9.679,1549096.485,152
driving,2,3,1,12,17076,595,0,4375,12963,3856,964150,8034,exponential,2000,1920,1080,1920x1080,22000,29.818,3.385,74.194,38810.602999999996,3.923,4.55,6.007999999999999,1843019.7780000002,195
driving,2,3,1,13,18744,803,0,4375,8935,3587,896857,8367,exponential,2000,1920,1080,1920x1080,24000,20.736,3.4989999999999997,74.437,43185.622,3.958,4.5760000000000005,11.453,1173386.77,217
driving,2,3,1,14,19858,354,0,4375,15564,2754,688741,9254,exponential,2000,1920,1080,1920x1080,26000,62.934,3.6,74.646,47560.640999999996,3.988,4.6,6.142,3230932.2830000003,89
driving,2,3,1,15,21524,796,0,4375,7029,2797,699451,9588,exponential,2000,1920,1080,1920x1080,28000,11.909,3.69,74.82600000000001,51935.66,4.013999999999999,4.621,1.663,917806.2605,209
driving,2,3,1,16,23884,1369,0,4375,5566,3810,952635,9229,exponential,2000,1920,1080,1920x1080,30000,20.271,3.77,74.984,56310.679000000004,4.0360000000000005,4.6339999999999995,8.816,714520.9597,318
driving,2,3,1,17,25973,1370,0,4375,7255,4969,1242459,9140,exponential,2000,1920,1080,1920x1080,32000,36.488,3.843,75.124,60685.698,4.056,4.648,12.120999999999999,944949.3148,334
driving,2,3,1,18,27914,1047,0,4375,10462,5477,1369313,9199,exponential,2000,1920,1080,1920x1080,34000,22.111,3.909,75.248,65060.717000000004,4.074,4.663,5.744,1376036.0180000002,224
driving,2,3,1,19,30932,1955,0,4375,6053,5916,1479218,8182,exponential,2000,1920,1080,1920x1080,36000,26.521,3.969,75.359,69435.73599999999,4.09,4.6739999999999995,9.276,776659.7126,479
driving,2,3,1,20,32009,260,0,4375,44169,5742,1435508,9105,exponential,2000,1920,1080,1920x1080,38000,67.134,4.024,75.459,73810.755,4.104,4.685,31.663,9078177.955,374
driving,2,3,1,21,34316,1124,0,4375,9881,5553,1388420,8798,exponential,2000,1920,1080,1920x1080,40000,30.64,4.075,75.54899999999999,78185.774,4.117,4.698,12.065,1300048.308,196
driving,2,3,1,22,35823,816,0,4375,16021,6536,1634147,9292,exponential,2000,1920,1080,1920x1080,42000,21.48,4.122,75.631,82560.793,4.129,4.706,8.275,2108824.99,303
driving,2,3,1,23,37761,1220,0,4375,9259,5648,1412035,9355,exponential,2000,1920,1080,1920x1080,44000,27.826999999999998,4.166,75.706,86935.81199999999,4.138999999999999,4.556,9.755,1211005.611,225
driving,2,3,1,24,40018,1281,0,4375,9670,6194,1548563,9098,exponential,2000,1920,1080,1920x1080,46000,35.951,4.207,75.775,91310.83099999999,4.149,4.752,8.007,1275258.062,411
